-0.473493214802903;-0.199999999999998;0.473493214802903;0.799999999999999
-0.464618762070083;-0.192195245753056;0.464618762070083;0.790196911864267
-0.455809964283529;-0.186554976791879;0.455809964283529;0.778581607928375
-0.447154293165364;-0.183131179072239;0.447154293165364;0.765265774722482
-0.438737279619676;-0.181951297130381;0.438737279619676;0.750375694731535
-0.430641699958176;-0.183018243404268;0.430641699958176;0.734051268160417
-0.422946803594538;-0.186310731354843;0.422946803594538;0.716444977318714
-0.415727587576983;-0.19178391405285;0.415727587576983;0.697720788966646
-0.409054122484954;-0.199370304834663;0.409054122484954;0.67805298857353
-0.402990933440094;-0.208980952459228;0.402990933440094;0.657624939767494
-0.397596439284289;-0.220506839974393;0.397596439284289;0.636627762321649
-0.392922452364123;-0.233820474252824;0.392922452364123;0.615258922823055
-0.389013740832865;-0.248777631886399;0.389013740832865;0.593720733677069
-0.385907654935637;-0.265219226808688;0.385907654935637;0.572218758258523
-0.383633818375336;-0.282973265598816;0.383633818375336;0.550960122758912
-0.382213885558152;-0.301856857835243;0.382213885558152;0.530151738502324
-0.381732585335807;-0.315804308679545;0.381732585335807;0.515804308679545
-0.381398387309557;-0.335804308679545;0.381398387309557;0.495804308679545
-0.381138469846693;-0.355804308679545;0.381138469846693;0.475804308679545
-0.380952822194606;-0.375804308679546;0.380952822194606;0.455804308679546
-0.380841436674447;-0.395804308679545;0.380841436674447;0.435804308679545
-0.380804308679546;-0.415804308679545;0.380804308679546;0.415804308679545
-0.380841436674447;-0.435804308679545;0.380841436674447;0.395804308679545
-0.380952822194606;-0.455804308679546;0.380952822194606;0.375804308679546
-0.381138469846693;-0.475804308679545;0.381138469846693;0.355804308679545
-0.381398387309557;-0.495804308679545;0.381398387309557;0.335804308679545
-0.381732585335807;-0.515804308679545;0.381732585335807;0.315804308679545
-0.381732585335807;-0.515804308679545;0.381732585335807;0.315804308679545
-0.38253933396475;-0.536169891520302;0.38253933396475;0.296236524861571
-0.384210399842429;-0.557131069303105;0.384210399842429;0.27766333698508
-0.386729881056696;-0.578482202831324;0.386729881056696;0.260274120166788
-0.390073774680791;-0.600016129248006;0.390073774680791;0.244248792324546
-0.394210172537191;-0.621525998870833;0.394210172537191;0.229755783429152
-0.399099523258837;-0.642807027325717;0.399099523258837;0.216950037967703
-0.404694960023826;-0.663658156689741;0.404694960023826;0.205971081794664
-0.41094269308415;-0.683883622856179;0.41094269308415;0.19694118649637
-0.417782465890934;-0.703294429426626;0.417782465890934;0.189963665575633
-0.425148073228754;-0.721709731012764;0.425148073228754;0.185121337089606
-0.432967939302366;-0.738958130805303;0.432967939302366;0.182475186780729
-0.441165753166201;-0.754878898572354;0.441165753166201;0.182063264185463
-0.449661158248684;-0.769323115838079;0.449661158248684;0.183899841671201
-0.458370492002387;-0.78215475484244;0.458370492002387;0.187974862847056
-0.467207570914202;-0.793251696997178;0.467207570914202;0.194253702355556
